NM_CANDIDATO;NR_CANDIDATO;CD_CARGO;DS_CARGO;CD_GRAU_INSTRUCAO;DS_OCUPACAO;CD_OCUPACAO;CD_GENERO;sigla;ano
ROSANO TAVEIRA DA CUNHA;10;11;PREFEITO;8;PREFEITO;275;2;RN;2020
EUGÊNIO PACELLI ARAÚJO SOUTO;15;11;PREFEITO;8;ENGENHEIRO;101;2;RN;2020
VALDENICIO JOSE DA COSTA;25;11;PREFEITO;6;SERVIDOR PÚBLICO MUNICIPAL;298;2;RN;2020
RAIMUNDO MARCELINO BORGES;45;11;PREFEITO;8;SERVIDOR PÚBLICO ESTADUAL;297;2;RN;2020
ROGÉRIO SOARES;15;11;PREFEITO;3;EMPRESÁRIO;257;2;RN;2020
RENAM LUIZ DE ALENCAR CARVALHO;90;11;PREFEITO;8;MÉDICO;111;2;RN;2020
PEDRO FERREIRA DE FARIAS FILHO;90;11;PREFEITO;6;AGRICULTOR;601;2;RN;2020
CLEITOM JACOME DA COSTA;22;11;PREFEITO;8;MÉDICO;111;2;RN;2020
MÁRCIO LUIZ PEREIRA BARBOSA;25;11;PREFEITO;6;AGRICULTOR;601;2;RN;2020
CAMILA VERAS DE MELO CAVALCANTI;10;11;PREFEITO;8;EMPRESÁRIO;257;4;RN;2020
IVANILDO ARAUJO DE ALBUQUERQUE FILHO;22;11;PREFEITO;8;ADVOGADO;131;2;RN;2020
MARCOS  ANTONIO CABRAL;25;11;PREFEITO;6;PREFEITO;275;2;RN;2020
FRANCISCA SHIRLEY FERREIRA TARGINO;22;11;PREFEITO;7;PREFEITO;275;4;RN;2020
GENILSON MEDEIROS MAIA;22;11;PREFEITO;8;SERVIDOR PÚBLICO ESTADUAL;297;2;RN;2020
MARCOS AURÉLIO DE PAIVA RÊGO;11;11;PREFEITO;8;OUTROS;999;2;RN;2020
ARTUR RODRIGUES DO VALE COSTA;25;11;PREFEITO;8;MÉDICO;111;2;RN;2020
TIAGO DE MEDEIROS ALMEIDA;45;11;PREFEITO;8;MÉDICO;111;2;RN;2020
CLEVILÂNDIA SAMARA DE VASCONCELOS BELARMINO;15;11;PREFEITO;6;DONA DE CASA;581;4;RN;2020
MIGUEL CABRAL NASSER;45;11;PREFEITO;6;PREFEITO;275;2;RN;2020
WANESSA GOMES DE MORAIS;15;11;PREFEITO;8;ENGENHEIRO;101;4;RN;2020
CARLOS AUGUSTO DE PAIVA;15;11;PREFEITO;7;VEREADOR;278;2;RN;2020
PEDRO GOMES DA SILVA JÚNIOR;44;11;PREFEITO;7;OUTROS;999;2;RN;2020
JOANA DARC ESTEVAM DA FONSECA SILVA;11;11;PREFEITO;8;PROFESSOR DE ENSINO FUNDAMENTAL;265;4;RN;2020
ALAN JEFFERSON DA SILVEIRA PINTO;15;11;PREFEITO;8;FARMACÊUTICO;117;2;RN;2020
HOSANIRA GALVÃO;22;11;PREFEITO;8;OUTROS;999;4;RN;2020
FRANCISCO RONALDO DE SOUZA;25;11;PREFEITO;6;AGRICULTOR;601;2;RN;2020
IOGO NIELSON DE QUEIROZ E SILVA;45;11;PREFEITO;8;EMPRESÁRIO;257;2;RN;2020
MARIA DIVANIZE ALVES DE OLIVEIRA;55;11;PREFEITO;6;DONA DE CASA;581;4;RN;2020
MACIEL GOMES DA SILVA;22;11;PREFEITO;8;SERVENTUÁRIO DE JUSTIÇA;293;2;RN;2020
JEANE CARLINA SARAIVA E FERREIRA DE SOUZA;55;11;PREFEITO;6;PREFEITO;275;4;RN;2020
CARLOS ANDRE CAMARA BEZERRA;25;11;PREFEITO;6;VEREADOR;278;2;RN;2020
FRANCISCO DAMIÃO DE OLIVEIRA;11;11;PREFEITO;4;OUTROS;999;2;RN;2020
JACKSON DANTAS;15;11;PREFEITO;8;SERVIDOR PÚBLICO FEDERAL;296;2;RN;2020
ANIBAL PEREIRA DE ARAUJO;15;11;PREFEITO;8;AGRICULTOR;601;2;RN;2020
MARIA DA CONCEIÇÃO DO NASCIMENTO DUARTE;25;11;PREFEITO;8;PREFEITO;275;4;RN;2020
ALBERONE NERI DE OLIVEIRA LIMA;25;11;PREFEITO;6;SERVIDOR PÚBLICO CIVIL APOSENTADO;922;2;RN;2020
RAULISON DE SENA RIBEIRO;15;11;PREFEITO;7;EMPRESÁRIO;257;2;RN;2020
REMO DA FONSECA SILVEIRA;11;11;PREFEITO;4;AGRICULTOR;601;2;RN;2020
RENO MARINHO DE MACÊDO SOUZA;22;11;PREFEITO;8;ADVOGADO;131;2;RN;2020
IRANEIDE XAVIER CORTEZ RODRIGUES REBOUÇAS;45;11;PREFEITO;8;PREFEITO;275;4;RN;2020
JOSE ARACLEIDE DE ARAUJO;55;11;PREFEITO;6;SERVIDOR PÚBLICO ESTADUAL;297;2;RN;2020
LUIS EDUARDO BENTO DA SILVA;45;11;PREFEITO;6;EMPRESÁRIO;257;2;RN;2020
GUSTAVO MONTENEGRO SOARES;22;11;PREFEITO;8;MÉDICO;111;2;RN;2020
DIKSON MESGRAEL BEZERRA JUNIOR;15;11;PREFEITO;8;SERVIDOR PÚBLICO MUNICIPAL;298;2;RN;2020
FLAVIANO CORREIA LISBOA;12;11;PREFEITO;8;ENGENHEIRO;101;2;RN;2020
ÁLVARO COSTA DIAS;45;11;PREFEITO;8;MÉDICO;111;2;RN;2020
MANUEL GUSTAVO DE ARAUJO MOREIRA;40;11;PREFEITO;8;PREFEITO;275;2;RN;2020
RAIMUNDO NONATO DIAS PINHEIRO;25;11;PREFEITO;8;AGRICULTOR;601;2;RN;2020
FRANCISCA EDNA DE LEMOS;40;11;PREFEITO;6;EMPRESÁRIO;257;4;RN;2020
JOSE RENATO TEIXEIRA DE SOUZA;55;11;PREFEITO;6;PREFEITO;275;2;RN;2020
MARIA ELCE MAFALDO DE PAIVA FERNANDES;15;11;PREFEITO;8;PEDAGOGO;230;4;RN;2020
JOSEILSON BORGES DA COSTA;15;11;PREFEITO;6;AGRICULTOR;601;2;RN;2020
LUCIANO DA CUNHA GOMES;10;11;PREFEITO;6;MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS;531;2;RN;2020
MIGUEL PINHEIRO NETO;15;11;PREFEITO;6;EMPRESÁRIO;257;2;RN;2020
DANIEL GURGEL MARINHO FERNANDES;45;11;PREFEITO;8;PREFEITO;275;2;RN;2020
KERLES JÁCOME SARMENTO;55;11;PREFEITO;6;COMERCIANTE;169;2;RN;2020
JOAO DA FONSECA MOURA NETO;25;11;PREFEITO;8;PREFEITO;275;2;RN;2020
JANDIARA SINARA JÁCOME CAVALCANTE;15;11;PREFEITO;8;PREFEITO;275;4;RN;2020
LUCIANO SILVA SANTOS;15;11;PREFEITO;8;PREFEITO;275;2;RN;2020
CÉLIO GONÇALVES DE QUEIRÓZ;45;11;PREFEITO;4;AGRICULTOR;601;2;RN;2020
SÉRGIO FERNANDES DE MEDEIROS;45;11;PREFEITO;8;CONTADOR;124;2;RN;2020
FRANCISCO BRUNO FERREIRA COSTA;25;11;PREFEITO;8;PREFEITO;275;2;RN;2020
BERGSON IDUINO DE OLIVEIRA;10;11;PREFEITO;6;EMPRESÁRIO;257;2;RN;2020
JOSÉ AMAZAN SILVA;55;11;PREFEITO;6;PREFEITO;275;2;RN;2020
ANDREZZA BRASIL SOUTO;13;11;PREFEITO;8;ADVOGADO;131;4;RN;2020
ALLYSON LEANDRO BEZERRA SILVA;77;11;PREFEITO;8;DEPUTADO;277;2;RN;2020
RAIMUNDO NONATO FERNANDES;45;11;PREFEITO;8;MÉDICO;111;2;RN;2020
ANTONIO MARCOS FREIRE;15;11;PREFEITO;7;SERVIDOR PÚBLICO MUNICIPAL;298;2;RN;2020
GUILHERME AFFONSO MELO AMÂNCIO DA SILVA;55;11;PREFEITO;8;EMPRESÁRIO;257;2;RN;2020
JOSIENE GOMES DA SILVA ANDRADE;15;11;PREFEITO;8;FARMACÊUTICO;117;4;RN;2020
ROSSANE MARQUES LIMA PATRIOTA;45;11;PREFEITO;8;ADMINISTRADOR;125;4;RN;2020
EDIVALDO EMÍDIO DA SILVA JÚNIOR;22;11;PREFEITO;8;VEREADOR;278;2;RN;2020
IVANILDO FERREIRA LIMA FILHO;45;11;PREFEITO;8;ADVOGADO;131;2;RN;2020
CONCEICAO DE MARIA GOMES LISBOA ROCHA;10;11;PREFEITO;8;FISIOTERAPEUTA E TERAPEUTA OCUPACIONAL;114;4;RN;2020
FRANCISCO NERI DE OLIVEIRA;10;11;PREFEITO;8;PREFEITO;275;2;RN;2020
JOAO BATISTA DA CUNHA NETO;13;11;PREFEITO;3;OUTROS;999;2;RN;2020
PAULO EMÍDIO DE MEDEIROS;90;11;PREFEITO;8;EMPRESÁRIO;257;2;RN;2020
WELLINSON CARLOS DANTAS RIBEIRO;11;11;PREFEITO;8;EMPRESÁRIO;257;2;RN;2020
CINTHIA SONALE SILVA ALVES E SOUZA;45;11;PREFEITO;8;SERVIDOR PÚBLICO MUNICIPAL;298;4;RN;2020
NIXON DA SILVA BARACHO;25;11;PREFEITO;6;PREFEITO;275;2;RN;2020
MARIA ALICE SILVA;10;11;PREFEITO;6;PREFEITO;275;4;RN;2020
SANDRA JAQUELINE JOTA RIBEIRO;15;11;PREFEITO;6;SERVIDOR PÚBLICO ESTADUAL;297;4;RN;2020
JUDAS TADEU ALVES DOS SANTOS;45;11;PREFEITO;8;MÉDICO;111;2;RN;2020
JOÃO PAULO GUEDES LOPES;22;11;PREFEITO;6;AGRICULTOR;601;2;RN;2020
ANTEOMAR PEREIRA DA SILVA;10;11;PREFEITO;6;PREFEITO;275;2;RN;2020
JULIO CESAR SOARES CAMARA;55;11;PREFEITO;8;ADVOGADO;131;2;RN;2020
MARIA TARCIA RIBEIRO DA SILVA;55;11;PREFEITO;6;EMPRESÁRIO;257;4;RN;2020
FABIANO LOPES PEREIRA;55;11;PREFEITO;6;OUTROS;999;2;RN;2020
ANDRE RODRIGUES DA SILVA;22;11;PREFEITO;8;ADVOGADO;131;2;RN;2020
FRANCISCO MACEDO DA SILVA;22;11;PREFEITO;8;SERVIDOR PÚBLICO MUNICIPAL;298;2;RN;2020
JOÃO BASÍLIO NETO;40;11;PREFEITO;6;OUTROS;999;2;RN;2020
JOSÉ AMAURI DOS SANTOS;15;11;PREFEITO;3;TRABALHADOR AGRÍCOLA;601;2;RO;2000
SANDI CALISTRO DE SOUSA;45;11;PREFEITO;8;ENGENHEIRO;101;2;RO;2000
VANDELINO SEBASTIÃO SIMON FILHO;15;11;PREFEITO;4;PROPRIETÁRIO DE ESTABELECIMENTO COMERCIAL;902;2;RO;2000
IVO NARCISO CASSOL;25;11;PREFEITO;5;OUTROS;999;2;RO;2000
JOAO ADELIR MATT;25;11;PREFEITO;3;TRABALHADOR AGRÍCOLA;601;2;RO;2000
LÚCIA TEREZA RODRIGUES DOS SANTOS;14;11;PREFEITO;7;PROFESSOR DE ENSINO DE PRIMEIRO E SEGUNDO GRAUS;143;4;RO;2000
MELKISEDEK DONADON;14;11;PREFEITO;6;TRABALHADOR AGRÍCOLA;601;2;RO;2000
RAYMUNDO MESQUITA MUNIZ;25;11;PREFEITO;7;TÉCNICO EM AGRONOMIA E AGRIMENSURA;153;2;RO;2000
JOSÉ EUGÊNIO DE SOUZA;14;11;PREFEITO;4;PROPRIETÁRIO DE ESTABELECIMENTO COMERCIAL;902;2;RO;2000
MARCELINO HELLMANN;15;11;PREFEITO;5;TRABALHADOR AGRÍCOLA;601;2;RO;2000
OLDEMAR ANTONIO FORTES;43;11;PREFEITO;3;TRABALHADOR DE FABRICAÇÃO E PREPARAÇÃO DE ALIMENTOS E BEBIDAS;710;2;RO;2000
ACIR MARCOS GURGACZ;12;11;PREFEITO;7;EMPRESÁRIO E PRODUTOR DE ESPETÁCULOS PÚBLICOS;161;2;RO;2000
CHARLES LUIS PINHEIRO GOMES;25;11;PREFEITO;6;SERVIDOR PUBLICO ESTADUAL;297;2;RO;2000
LEIDSON FERREIRA DE SOUSA;15;11;PREFEITO;6;SERVIDOR PUBLICO ESTADUAL;297;2;RO;2000
MARIA INÊS BAPTISTA DA SILVA ZANOL;40;11;PREFEITO;8;PROFESSOR DE ENSINO SUPERIOR;142;4;RO;2000
ATAÍDE JOSÉ DA SILVA;11;11;PREFEITO;6;SERVIDOR PUBLICO ESTADUAL;297;2;RO;2000
EDIMILSON MATURANA DA SILVA;40;11;PREFEITO;5;TRABALHADOR AGRÍCOLA;601;2;RO;2000
HÉLIO DIAS DE SOUZA;40;11;PREFEITO;6;OUTROS;999;2;RO;2000
ROBSON JOSE MELO DE OLIVEIRA;12;11;PREFEITO;8;TÉCNICO DE CONTABILIDADE E DE ESTATÍSTICA;151;2;RO;2000
HELENITO BARRETO PINTO JUNIOR;15;11;PREFEITO;4;VENDEDOR DE COMERCIO VAREJISTA E ATACADISTA;411;2;RO;2000
JAIR MIOTTO;15;11;PREFEITO;6;PROPRIETÁRIO DE ESTABELECIMENTO AGRÍCOLA, DA PECUÁRIA E FLORESTAL;901;2;RO;2000
PAULINO RIBEIRO ROCHA;13;11;PREFEITO;3;TRABALHADOR AGRÍCOLA;601;2;RO;2000
LINDOMAR BARBOSA ALVES;45;11;PREFEITO;4;MEMBROS DO PODER EXECUTIVO: PRESIDENTE, MINISTRO, GOVERNADOR, PREFEITO;203;2;RO;2000
ANTONIO BARROCO;13;11;PREFEITO;2;PROPRIETÁRIO DE ESTABELECIMENTO COMERCIAL;902;2;RO;2000
NEODI CARLOS FRANCISCO DE OLIVEIRA;25;11;PREFEITO;3;OUTROS;999;2;RO;2000
JOAQUIM DOMINGOS BOARIA;15;11;PREFEITO;2;OUTROS;999;2;RO;2000
DARCILA TERESINHA CASSOL;11;11;PREFEITO;4;PROPRIETÁRIO DE ESTABELECIMENTO INDUSTRIAL;903;4;RO;2000
DANIEL HERINGER;25;11;PREFEITO;3;TRABALHADOR AGRÍCOLA;601;2;RO;2000
NELSON JOSE VELHO;45;11;PREFEITO;3;VENDEDOR DE COMERCIO VAREJISTA E ATACADISTA;411;2;RO;2000
MILTON MITSUO SAIKI;25;11;PREFEITO;6;TÉCNICO EM AGRONOMIA E AGRIMENSURA;153;2;RO;2000
CARLOS MAGNO RAMOS;25;11;PREFEITO;6;TÉCNICO EM AGRONOMIA E AGRIMENSURA;153;2;RO;2000
CARLOS ALBERTO DE AZEVEDO CAMURÇA;12;11;PREFEITO;6;MEMBROS DO PODER EXECUTIVO: PRESIDENTE, MINISTRO, GOVERNADOR, PREFEITO;203;2;RO;2000
ERNANDES SANTOS AMORIM;11;11;PREFEITO;8;MEMBROS DO PODER LEGISLATIVO: SENADOR, DEPUTADOS E VEREADOR;201;2;RO;2000
JOSE MENDES FERREIRA FILHO;13;11;PREFEITO;3;TRABALHADOR AGRÍCOLA;601;2;RO;2000
CERENEU JOÃO NAUE;12;11;PREFEITO;4;TRABALHADOR DA PECUÁRIA;602;2;RO;2000
HÉLIO DE LARA;15;11;PREFEITO;3;TRABALHADOR DE FABRICAÇÃO DE ARTEFATOS DE MADEIRA;713;2;RO;2000
ADELINO ÂNGELO FOLLADOR;25;11;PREFEITO;6;TÉCNICO EM AGRONOMIA E AGRIMENSURA;153;2;RO;2000
JOSÉ ALFREDO VOLPI;13;11;PREFEITO;6;TÉCNICO EM AGRONOMIA E AGRIMENSURA;153;2;RO;2000
NEURI CARLOS PERSCH;25;11;PREFEITO;6;PROPRIETÁRIO DE ESTABELECIMENTO COMERCIAL;902;2;RO;2000
JOSÉ RIBEIRO DA SILVA FILHO;15;11;PREFEITO;6;SERVIDOR PUBLICO ESTADUAL;297;2;RO;2000
RENI AGOSTINI;13;11;PREFEITO;3;TRABALHADOR AGRÍCOLA;601;2;RO;2000
JOÃO BATISTA MARQUES VIEIRA;12;11;PREFEITO;6;TÉCNICO DE CONTABILIDADE E DE ESTATÍSTICA;151;2;RO;2000
CARLOS ROGÉRIO RODRIGUES;45;11;PREFEITO;5;PROPRIETÁRIO DE ESTABELECIMENTO COMERCIAL;902;2;RO;2000
FRANCISCO JOSÉ DE OLIVEIRA;15;11;PREFEITO;4;PROPRIETÁRIO DE ESTABELECIMENTO COMERCIAL;902;2;RO;2000
JOÃO DOS SANTOS PLENTZ;12;11;PREFEITO;3;TRABALHADOR AGRÍCOLA;601;2;RO;2000
ELIAS JOSÉ FERREIRA;25;11;PREFEITO;2;TRABALHADOR AGRÍCOLA;601;2;RO;2000
EDSON MARTINS DE PAULA;15;11;PREFEITO;3;PROPRIETÁRIO DE ESTABELECIMENTO COMERCIAL;902;2;RO;2000
JOSÉ ANTÔNIO DE FREITAS;13;11;PREFEITO;8;PROFESSOR DE ENSINO DE PRIMEIRO E SEGUNDO GRAUS;143;2;RO;2000
SUELI ALVES ARAGÃO;15;11;PREFEITO;8;PROFESSOR DE ENSINO DE PRIMEIRO E SEGUNDO GRAUS;143;4;RO;2000
JOSÉ ANTENOR NOGUEIRA;15;11;PREFEITO;3;TRABALHADOR DA PECUÁRIA;602;2;RO;2000
JOAQUIM SILVEIRA REZENDE;14;11;PREFEITO;5;PROPRIETÁRIO DE ESTABELECIMENTO COMERCIAL;902;2;RO;2000
FRANCISCO ADOMILSON DANTAS BARBOSA;33;11;PREFEITO;6;OUTROS;999;2;RO;2000
ALTAMIRO SOUZA DA SILVA;45;11;PREFEITO;8;SERVIDOR PUBLICO ESTADUAL;297;2;RO;2004
CHARLES SEIZI MODRO;45;11;PREFEITO;8;MEDICO;111;2;RO;2004
ALUISIO GONÇALVES DE SANTIAGO;15;11;PREFEITO;6;SERVIDOR PUBLICO ESTADUAL;297;2;RO;2004
JOSÉ MÁRIO DE MELO;12;11;PREFEITO;6;COMERCIANTE;169;2;RO;2004
ROBSON JOSÉ MELO DE OLIVEIRA;25;11;PREFEITO;8;PRESIDENTE DA REPUBLICA, MINISTRO DE ESTADO, GOVERNADOR E PREFEITO;203;2;RO;2004
ROBERTO EDUARDO SOBRINHO;13;11;PREFEITO;8;PSICOLOGO;132;2;RO;2004
MIRIAN DONADON CAMPOS;14;11;PREFEITO;6;SERVIDOR PUBLICO ESTADUAL;297;4;RO;2004
IRANDIR OLIVEIRA SOUZA;33;11;PREFEITO;7;EMPRESARIO;257;2;RO;2004
ABRÃO PAULINO DE ARAÚJO;15;11;PREFEITO;3;AGRICULTOR;601;2;RO;2004
JOAO ALVES FERNANDES;13;11;PREFEITO;4;SERVIDOR PUBLICO FEDERAL;296;2;RO;2004
JOSÉ ROZARIO BARROSO;12;11;PREFEITO;3;PECUARISTA;602;2;RO;2004
FRANCISCO VICENTE DE SOUZA;12;11;PREFEITO;3;COMERCIANTE;169;2;RO;2004
VOLMIR MATT;14;11;PREFEITO;2;COMERCIANTE;169;2;RO;2004
CARLOS ELIAS RODRIGUES;14;11;PREFEITO;4;COMERCIANTE;169;2;RO;2004
JOSE AMAURI DOS SANTOS;15;11;PREFEITO;4;PECUARISTA;602;2;RO;2004
ADAO NINKE;15;11;PREFEITO;3;COMERCIANTE;169;2;RO;2004
SILVINO ALVES BOAVENTURA;14;11;PREFEITO;3;AGRICULTOR;601;2;RO;2004
LUIZ GOMES FURTADO;22;11;PREFEITO;8;AGRONOMO;103;2;RO;2004
LUIZ CARLOS SORROCHE;27;11;PREFEITO;6;VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS;402;2;RO;2004
CARLOS ROGERIO RODRIGUES;45;11;PREFEITO;3;COMERCIANTE;169;2;RO;2004
LUCIA TEREZA RODRIGUES DOS SANTOS;14;11;PREFEITO;8;PRESIDENTE DA REPUBLICA, MINISTRO DE ESTADO, GOVERNADOR E PREFEITO;203;4;RO;2004
VALCIR BORGES;40;11;PREFEITO;5;AGRICULTOR;601;2;RO;2004
ADELINO ÂNGELO FOLLADOR;25;11;PREFEITO;6;PECUARISTA;602;2;RO;2004
NELSON JOSE VELHO;45;11;PREFEITO;3;COMERCIANTE;169;2;RO;2004
JOSE BRASILEIRO UCHOA;23;11;PREFEITO;3;SERVIDOR PUBLICO FEDERAL;296;2;RO;2004
MANOEL FRANCISCO DE ALMEIDA;45;11;PREFEITO;3;AGRICULTOR;601;2;RO;2004
VALDOIR GOMES FERREIRA;12;11;PREFEITO;5;COMERCIANTE;169;2;RO;2004
PAULO NOBREGA DE ALMEIDA;14;11;PREFEITO;8;MEDICO;111;2;RO;2004
VARLEY GONCALVES FERREIRA;45;11;PREFEITO;5;COMERCIANTE;169;2;RO;2004
VALMIR DOMINGOS PIOVESAN;25;11;PREFEITO;6;TECNICO EM AGRONOMIA E AGRIMENSURA;153;2;RO;2004
SUELI ALVES ARAGÃO;15;11;PREFEITO;8;PRESIDENTE DA REPUBLICA, MINISTRO DE ESTADO, GOVERNADOR E PREFEITO;203;4;RO;2004
ANTÔNIO ZOTESSO;13;11;PREFEITO;2;AGRICULTOR;601;2;RO;2004
JOSE ALFREDO VOLPI;13;11;PREFEITO;6;PRESIDENTE DA REPUBLICA, MINISTRO DE ESTADO, GOVERNADOR E PREFEITO;203;2;RO;2004
ANTONIO JOSE MARQUES;45;11;PREFEITO;2;PECUARISTA;602;2;RO;2004
ELOISA HELENA BERTOLETTI;14;11;PREFEITO;8;PROFESSOR DE ENSINO DE PRIMEIRO E SEGUNDO GRAUS;143;4;RO;2004
REGINALDO RUTTMANN;45;11;PREFEITO;7;INDUSTRIAL;206;2;RO;2004
CONFUCIO AIRES MOURA;15;11;PREFEITO;8;MEDICO;111;2;RO;2004
MANOEL DE ANDRADE VENCESLAU;14;11;PREFEITO;6;PRODUTOR AGROPECUARIO;234;2;RO;2004
ELOISIO ANTÔNIO DA SILVA;45;11;PREFEITO;8;ADMINISTRADOR;125;2;RO;2004
LAERTE GOMES;45;11;PREFEITO;4;COMERCIANTE;169;2;RO;2004
ÉLIO MACHADO DE ASSIS;15;11;PREFEITO;4;OUTROS;999;2;RO;2004
ZULMAR GONCALVES DE OLIVEIRA;14;11;PREFEITO;6;TECNICO EM AGRONOMIA E AGRIMENSURA;153;2;RO;2004
ALVARO ELIZEU BARBOSA;45;11;PREFEITO;6;PROFESSOR DE ENSINO DE PRIMEIRO E SEGUNDO GRAUS;143;2;RO;2004
MILENI CRISTINA BENETTI MOTA;14;11;PREFEITO;7;SERVIDOR PUBLICO FEDERAL;296;4;RO;2004
LUIZ FLAVIO CARVALHO RIBEIRO;14;11;PREFEITO;4;SERVIDOR PUBLICO FEDERAL;296;2;RO;2004
JOSÉ DE ABREU BIANCO;25;11;PREFEITO;8;ADVOGADO;131;2;RO;2004
GERVANO VICENT;13;11;PREFEITO;8;ADVOGADO;131;2;RO;2004
AUGUSTO TUNES PLAÇA;15;11;PREFEITO;6;SERVIDOR PUBLICO FEDERAL;296;2;RO;2004
MARITON BENEDITO DE HOLANDA;13;11;PREFEITO;8;SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA;910;2;RO;2004
HELENITO BARRETO PINTO JUNIOR;15;11;PREFEITO;5;AGRICULTOR;601;2;RO;2004
APARECIDO BELATO DE MORAES;43;11;PREFEITO;3;PRESIDENTE DA REPUBLICA, MINISTRO DE ESTADO, GOVERNADOR E PREFEITO;203;2;RO;2004
JOÃO BECKER;13;11;PREFEITO;5;AGRICULTOR;601;2;RO;2004
VANDERLEI PALHARI;15;11;PREFEITO;8;PROFESSOR DE ENSINO SUPERIOR;142;2;RO;2008
JOSE ROBERTO HORN;14;11;PREFEITO;3;AGRICULTOR;601;2;RO;2008
NADELSON DE CARVALHO;27;11;PREFEITO;6;SERVIDOR PÚBLICO ESTADUAL;297;2;RO;2008
JOAO ADALBERTO TESTA;15;11;PREFEITO;3;PECUARISTA;602;2;RO;2008
MARCOS ROBERTO DE MEDEIROS MARTINS;23;11;PREFEITO;3;AGRICULTOR;601;2;RO;2008
JAIRO BORGES FARIA;22;11;PREFEITO;5;COMERCIANTE;169;2;RO;2008
JOSÉ LUIZ ROVER;11;11;PREFEITO;6;VEREADOR;278;2;RO;2008
JOSE ROZARIO BARROSO;22;11;PREFEITO;4;PREFEITO;275;2;RO;2008
EDIANE MARIA MOREIRA;19;11;PREFEITO;8;PEDAGOGO;230;4;RO;2008
FRANCISCO DE ASSIS NETO;25;11;PREFEITO;6;PREFEITO;275;2;RO;2008
ERNAN SANTANA AMORIM;28;11;PREFEITO;6;EMPRESÁRIO;257;2;RO;2008
ANTONIO ZOTESSO;13;11;PREFEITO;3;AGRICULTOR;601;2;RO;2008
JACQUELINE FERREIRA GOIS;22;11;PREFEITO;8;PROFESSOR DE ENSINO MÉDIO;266;4;RO;2008
JOSE LIMA DA SILVA;12;11;PREFEITO;7;VEREADOR;278;2;RO;2008
DANIEL DEINA;19;11;PREFEITO;4;PECUARISTA;602;2;RO;2008
CELSO LUIZ GARDA;45;11;PREFEITO;6;COMERCIANTE;169;2;RO;2008
ROBERTO EDUARDO SOBRINHO;13;11;PREFEITO;8;PREFEITO;275;2;RO;2008
IZAEL DIAS MOREIRA;14;11;PREFEITO;8;PROFESSOR DE ENSINO FUNDAMENTAL;265;2;RO;2008
ELOISA HELENA BERTOLETTI;14;11;PREFEITO;8;PREFEITO;275;4;RO;2008
ATALIBIO JOSÉ PEGORINI;22;11;PREFEITO;8;EMPRESÁRIO;257;2;RO;2008
FRANCESCO VIALETTO;13;11;PREFEITO;8;SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA;910;2;RO;2008
JOSÉ LUIZ VIEIRA;15;11;PREFEITO;3;COMERCIANTE;169;2;RO;2008
JOSÉ DE ABREU BIANCO;25;11;PREFEITO;8;PREFEITO;275;2;RO;2008
CELIO RENATO DA SILVEIRA;15;11;PREFEITO;8;OUTROS;999;2;RO;2008
NEURI CARLOS PERSCH;14;11;PREFEITO;3;COMERCIANTE;169;2;RO;2008
EDIMILSON MATURANA DA SILVA;19;11;PREFEITO;6;PECUARISTA;602;2;RO;2008
KLEBER CALISTO DE SOUZA;15;11;PREFEITO;4;SERVIDOR PÚBLICO MUNICIPAL;298;2;RO;2008
JEAN CARLOS DOS SANTOS;15;11;PREFEITO;2;VEREADOR;278;2;RO;2008
JOSE RIBEIRO DA SILVA FILHO;15;11;PREFEITO;7;TÉCNICO EM AGRONOMIA E AGRIMENSURA;153;2;RO;2008
LAERTE GOMES;22;11;PREFEITO;4;PREFEITO;275;2;RO;2008
ANGELO FENALI;43;11;PREFEITO;4;ADMINISTRADOR;125;2;RO;2008
MARIO ALVES DA COSTA;43;11;PREFEITO;6;ADMINISTRADOR;125;2;RO;2008
JOSÉ BRASILEIRO UCHÔA;40;11;PREFEITO;4;PREFEITO;275;2;RO;2008
CHARLES LUÍS PINHEIRO GOMES;12;11;PREFEITO;6;TÉCNICO CONTABILIDADE, ESTATÍSTICA, ECONOMIA DOMÉSTICA E ADMINISTRAÇÃO;151;2;RO;2008
OSVALDO SOUSA;43;11;PREFEITO;6;OUTROS;999;2;RO;2008
VITORINO CHERQUE;15;11;PREFEITO;6;TABELIÃO;294;2;RO;2008
EDIR ALQUIERI;25;11;PREFEITO;4;PREFEITO;275;2;RO;2008
SELVINO ALVES BOAVENTURA;14;11;PREFEITO;3;PREFEITO;275;2;RO;2008
ROMEU REOLON;15;11;PREFEITO;8;ODONTÓLOGO;115;2;RO;2008
JUAN ALEX TESTONI;19;11;PREFEITO;6;DEPUTADO;277;2;RO;2008
JAIR PEREIRA DUARTE;25;11;PREFEITO;8;ADVOGADO;131;2;RO;2008
AUGUSTO TUNES PLAÇA;15;11;PREFEITO;6;PREFEITO;275;2;RO;2008
VALCIR SILAS BORGES;40;11;PREFEITO;6;AGRICULTOR;601;2;RO;2008
ELOISIO ANTONIO DA SILVA;45;11;PREFEITO;8;ADMINISTRADOR;125;2;RO;2008
